,use [kW],gen [kW],Grid [kW],AC [kW],Furnace [kW],Cellar Lights [kW],Washer [kW],First Floor lights [kW],Utility Rm + Basement Bath [kW],Garage outlets [kW],MBed + KBed outlets [kW],Dryer + egauge [kW],Panel GFI (central vac) [kW],Home Office (R) [kW],Dining room (R) [kW],Microwave (R) [kW],Fridge (R) [kW],temperature,icon,humidity,visibility,summary,apparentTemperature,pressure,windSpeed,cloudCover,time,windBearing,precipIntensity,dewPoint,precipProbability
0,0.304439444,0.0,0.304439444,5.7778e-05,0.009531111,0.005335556,0.000125556,0.011175,0.0038361109999999997,0.004836111,0.002132222,8.888999999999999e-06,0.007158889,0.063666111,0.004299444,0.004733333,0.042589444000000004,20.31,1,0.47,10.0,1,7.74,1023.25,12.65,0.0,1388552400,283,0.0,3.3,0.0
1,0.656771111,0.0,0.656771111,0.001534444,0.36433833299999996,0.005522221999999999,4.3333e-05,0.0035144440000000002,0.003511667,0.004887778,0.002136667,0.00010666700000000001,0.007221111,0.064697778,0.003588889,0.004445,0.096007778,20.31,1,0.47,10.0,1,7.74,1023.25,12.65,0.0,1388552400,283,0.0,3.3,0.0
2,0.612895,0.0,0.612895,0.0018466670000000002,0.417988889,0.0055038890000000005,4.4444e-05,0.003527778,0.0034838890000000004,0.004929444,0.002051667,0.00016999999999999999,0.007197222,0.065108889,0.003521667,0.004396110999999999,0.025927778,19.22,1,0.48,10.0,1,7.89,1023.21,9.99,0.0,1388556000,283,0.0,2.69,0.0
3,0.6839794440000001,0.0,0.6839794440000001,0.001744444,0.410652778,0.005556111,5.9443999999999995e-05,0.0034988890000000003,0.0034761109999999996,0.004910556,0.0020677779999999997,0.000121111,0.007236111,0.065031667,0.0034038890000000002,0.004261667,0.10547166699999999,19.22,1,0.48,10.0,1,7.89,1023.21,9.99,0.0,1388556000,283,0.0,2.69,0.0
4,0.197808889,0.0,0.197808889,2.9999999999999997e-05,0.017152221999999998,0.0053016669999999995,0.00011888899999999999,0.003693889,0.003865,0.004875556,0.002087222,5.2221999999999996e-05,0.007132778,0.062451111,0.003915,0.004407222,0.016797778,18.1,1,0.52,10.0,1,8.11,1024.25,7.76,0.0,1388559600,255,0.0,3.42,0.0
5,0.397098889,0.0,0.397098889,0.000442222,0.12696,0.005415,5.4443999999999996e-05,0.003626667,0.003748889,0.004891111,0.0021327779999999997,2.4444000000000002e-05,0.007186667,0.063814444,0.0038127779999999997,0.004397778,0.10671722199999999,18.1,1,0.52,10.0,1,8.11,1024.25,7.76,0.0,1388559600,255,0.0,3.42,0.0
6,0.590318889,0.0,0.590318889,0.0018577779999999998,0.420358333,0.005508889,4.3333e-05,0.0035622220000000003,0.0035411109999999996,0.005006667,0.002071667,0.000196667,0.007207778000000001,0.065276667,0.003007778,0.004008333,0.006479444,17.47,1,0.55,10.0,1,7.36,1025.02,7.73,0.0,1388563200,245,0.0,4.0,0.0
7,0.538265556,0.0,0.538265556,0.001070556,0.257654444,0.005507221999999999,2e-05,0.003581667,0.003549444,0.004837222,0.0021355560000000003,4.6667e-05,0.007197778,0.063142222,0.004141667,0.004565,0.12108777800000001,17.47,1,0.55,10.0,1,7.36,1025.02,7.73,0.0,1388563200,245,0.0,4.0,0.0
8,0.189186667,0.0,0.189186667,5.5556e-05,0.009462222,0.005302222,0.000141111,0.0037077779999999997,0.003836667,0.004858333,0.002085556,3.4444000000000004e-05,0.007107222,0.070109444,0.004201667,0.004704444,0.011131111,15.63,1,0.61,10.0,1,6.98,1025.16,5.76,0.0,1388566800,220,0.0,4.45,0.0
9,0.653231667,0.0,0.653231667,0.001662778,0.38763666700000005,0.005551667,3.2778000000000004e-05,0.0035322220000000002,0.003463333,0.004877778,0.002112222,0.000117778,0.007203333,0.06445,0.0036688890000000003,0.004193889,0.10473722199999999,15.63,1,0.61,10.0,1,6.98,1025.16,5.76,0.0,1388566800,220,0.0,4.45,0.0
10,0.643319444,0.0,0.643319444,0.00186,0.421543889,0.005550556,4.1667e-05,0.0035488890000000004,0.0034850000000000003,0.004952778,0.002111111,0.00016444400000000003,0.007285,0.064345556,0.0034572220000000002,0.0040883329999999996,0.064127222,15.33,1,0.63,10.0,1,6.21,1025.48,6.16,0.0,1388570400,219,0.0,4.87,0.0
11,0.48786666700000003,0.0,0.48786666700000003,0.000567778,0.161141667,0.0054483330000000005,2.9999999999999997e-05,0.0035844440000000004,0.003693333,0.00487,0.0021427779999999997,6.667000000000001e-06,0.007258889,0.063248889,0.003792222,0.004377222,0.17072055600000002,15.33,1,0.63,10.0,1,6.21,1025.48,6.16,0.0,1388570400,219,0.0,4.87,0.0
12,0.330864444,0.0,0.330864444,7.2778e-05,0.009492222,0.020632222,8.444399999999999e-05,0.003655556,0.0038811109999999996,0.004902222,0.002157778,5.6667e-05,0.00722,0.06162055599999999,0.004143333,0.004601667,0.15478055599999999,15.33,1,0.65,10.0,1,6.09,1026.24,6.28,0.0,1388574000,222,0.0,5.68,0.0
13,0.478926111,0.0,0.478926111,0.0010411110000000002,0.24636388899999997,0.005542221999999999,1.5555999999999998e-05,0.003652222,0.003656667,0.004987778,0.002144444,8.5556e-05,0.007231667,0.064101111,0.004172222,0.004727778,0.066638333,15.33,1,0.65,10.0,1,6.09,1026.24,6.28,0.0,1388574000,222,0.0,5.68,0.0
14,0.533978889,0.0,0.533978889,0.00011166700000000001,0.009932222,0.005568333000000001,7.1111e-05,0.003737222,0.003821111,0.004941111,0.002178889,2.8889e-05,0.007217222,0.064802222,0.004556111,0.192320556,0.09032000000000001,15.6,1,0.65,10.0,1,6.73,1026.76,5.97,0.04,1388577600,211,0.0,5.86,0.0
15,1.409447778,0.0,1.409447778,0.0018422220000000001,0.364029444,0.026943333,8.888999999999999e-06,0.003671667,0.003598333,0.0050427779999999995,0.0020822220000000003,0.000288889,0.007141666999999999,0.068949444,0.0035611109999999996,0.033352778,0.041163332999999996,15.6,1,0.65,10.0,1,6.73,1026.76,5.97,0.04,1388577600,211,0.0,5.86,0.0
16,1.7669866669999998,0.0,1.7669866669999998,0.002432222,0.41342333299999995,0.056023889,7.6667e-05,0.047883889000000006,0.003708333,0.005130556,0.0021033329999999998,0.000284444,0.007187221999999999,0.067922778,0.0028483329999999998,0.004096667,0.142748333,15.31,0,0.67,10.0,1,6.4,1027.55,5.96,0.0,1388581200,228,0.0,6.25,0.0
17,1.373402222,0.0,1.373402222,0.000195,0.010031111,0.005636667,3.8889e-05,0.003652222,0.0036988890000000003,0.004861667,0.002377222,6.6667e-05,0.007259999999999999,0.06444222200000001,0.004186667,0.6998988890000001,0.15495499999999998,15.31,0,0.67,10.0,1,6.4,1027.55,5.96,0.0,1388581200,228,0.0,6.25,0.0
18,0.746584444,0.0,0.746584444,7.6111e-05,0.009917778,0.059868332999999996,7.777999999999999e-06,0.003533333,0.0038544440000000003,0.004857778,0.002527778,0.000142222,0.007322778,0.067551111,0.004870556,0.005051111,0.14633,18.8,0,0.63,9.73,1,10.31,1028.36,6.21,0.0,1388584800,228,0.0,8.19,0.0
19,0.936797778,0.0,0.936797778,0.00106,0.22676611100000002,0.095455556,0.000103889,0.003422222,0.003740556,0.004891667,0.0035488890000000004,5.5556e-05,0.007324444,0.083563889,0.0044755559999999995,0.015982222,0.13380777800000002,18.8,0,0.63,9.73,1,10.31,1028.36,6.21,0.0,1388584800,228,0.0,8.19,0.0
20,0.908105556,0.0,0.908105556,0.000146667,0.009965556,0.049936111,0.076768889,0.0037894440000000003,0.003863333,0.004906667,0.002127778,0.000125556,0.007125,0.07222777799999999,0.007472778,0.004703333,0.017681666999999998,21.66,0,0.55,9.77,1,12.42,1028.69,7.78,0.0,1388588400,240,0.0,7.98,0.0
21,1.736296667,0.0,1.736296667,0.0010311110000000001,0.270994444,0.139847778,0.178257222,0.0035522220000000003,0.003814444,0.005010555999999999,0.0026683329999999997,0.000288889,0.007148333000000001,0.12395999999999999,0.003973889,0.0040844440000000004,0.11128166699999999,21.66,0,0.55,9.77,1,12.42,1028.69,7.78,0.0,1388588400,240,0.0,7.98,0.0
22,0.824894444,0.0,0.824894444,0.000150556,0.009651111,0.054002778,0.067970556,0.003675556,0.0038711109999999996,0.0048772220000000005,0.002053333,9.6111e-05,0.007145556,0.066401111,0.003792222,0.004434444,0.079569444,23.04,0,0.5,10.0,1,13.6,1028.27,8.47,0.0,1388592000,271,0.0,7.02,0.0
23,0.421827778,0.0,0.421827778,1.9444000000000002e-05,0.009698889,0.050442222,5.9443999999999995e-05,0.003587778,0.003851111,0.004806667,0.002130556,1.9444000000000002e-05,0.007199444,0.065345,0.0043055559999999994,0.106349444,0.072171111,23.04,0,0.5,10.0,1,13.6,1028.27,8.47,0.0,1388592000,271,0.0,7.02,0.0
24,1.297619444,0.0,1.297619444,3.6111e-05,0.009598333,0.050232778,0.006447778,0.0035444440000000003,0.003833333,0.011783888999999999,0.001961111,0.9335911109999999,0.007306666999999999,0.065957778,0.004686111,0.116892778,0.084595556,24.38,0,0.46,10.0,1,14.24,1027.57,10.08,0.0,1388595600,275,0.0,6.52,0.0
25,4.144831111,0.0,4.144831111,0.00016722200000000002,0.009377222,0.020450556,0.070347222,0.003607222,0.003708333,0.004658333,0.0011633330000000001,4.0092300000000005,0.007645,0.065515556,0.005095000000000001,0.10302833300000001,0.144695556,24.38,0,0.46,10.0,1,14.24,1027.57,10.08,0.0,1388595600,275,0.0,6.52,0.0
26,3.65677,0.0,3.65677,0.000273333,0.01878,0.005322222,0.031303889,0.0036238890000000004,0.003756667,0.004705556,0.001194444,3.671105556,0.007602778,0.07759666700000001,0.004031667,0.004342778,0.10001,25.84,0,0.42,10.0,1,16.11,1027.16,9.96,0.12,1388599200,283,0.0,5.81,0.0
27,2.809937222,0.0,2.809937222,0.001495556,0.202882222,0.040075556,0.001662778,0.003578333,0.0037077779999999997,0.004832778,0.002227222,2.588268889,0.007581666999999999,0.067048889,0.004210556,0.004379999999999999,0.047511110999999995,25.84,0,0.42,10.0,1,16.11,1027.16,9.96,0.12,1388599200,283,0.0,5.81,0.0
28,1.0842,0.0,1.0842,0.001147222,0.196279444,0.005401111,0.0006711110000000001,0.003648889,0.0037177779999999997,0.004950556,0.001861667,0.8107244440000001,0.007429444,0.065838889,0.004108333,0.004411111,0.075101667,25.75,0,0.41,9.85,1,16.75,1027.18,8.72,0.0,1388602800,285,0.0,5.13,0.0
29,1.4535944440000002,0.0,1.4535944440000002,0.00043499999999999995,0.176858333,0.005797778000000001,5.7778e-05,0.003505556,0.0034716670000000003,0.00485,0.002237222,5.4443999999999996e-05,0.0073311109999999995,0.060955555999999994,0.003831667,1.131532222,0.10240333300000001,25.75,0,0.41,9.85,1,16.75,1027.18,8.72,0.0,1388602800,285,0.0,5.13,0.0
30,4.1665011110000005,0.0,4.1665011110000005,0.000134444,0.034351111000000004,0.024876667,0.06395111099999999,0.003542778,0.003475556,0.0046700000000000005,0.00158,2.564646667,0.007564444,0.059171111,0.003681111,1.671483333,0.068789444,26.21,0,0.4,10.0,1,18.73,1027.19,6.73,0.0,1388606400,285,0.0,5.28,0.0
31,4.018731111,0.0,4.018731111,0.000937778,0.194066111,0.005496666999999999,0.11839000000000001,0.003636667,0.003502778,0.004732222,0.001186667,3.5939099999999997,0.007622778,0.066356111,0.0037022220000000002,0.286412222,0.065336667,26.21,0,0.4,10.0,1,18.73,1027.19,6.73,0.0,1388606400,285,0.0,5.28,0.0
32,3.818528333,0.0,3.818528333,0.000852778,0.19552888899999998,0.013822222,0.125796667,0.012984444,0.0035577779999999997,0.004746111,0.001221667,3.421782222,0.007637222,0.083221667,0.003667222,0.046713889,0.123031667,25.76,0,0.41,10.0,1,18.59,1027.57,6.24,0.0958974358974359,1388610000,277,0.0,5.12,0.0
33,3.3329266669999997,0.0,3.3329266669999997,0.001232222,0.184292222,0.023661667,0.0018694439999999998,0.029377222,0.00365,0.004697222,0.001353333,2.9915388889999996,0.007618889,0.08817833300000001,0.003533889,0.03575,0.112932222,25.76,0,0.41,10.0,1,18.59,1027.57,6.24,0.0958974358974359,1388610000,277,0.0,5.12,0.0
34,5.086860556,0.0,5.086860556,0.0013366670000000002,0.170971667,0.031810556000000004,0.002230556,0.029312222000000002,0.003645556,0.004660556,0.001116667,3.863816667,0.007572221999999999,0.088917778,0.004263889,0.11864166699999999,0.230558889,23.81,1,0.45,10.0,1,17.75,1027.58,4.72,0.0,1388613600,283,0.0,5.68,0.0
35,3.496380556,0.0,3.496380556,0.000701667,0.052447222,0.082352222,0.001710556,0.029417778,0.003836667,0.0046511109999999994,0.002277778,2.860785556,0.007581666999999999,0.064668333,0.009667778,0.21067611100000003,0.14133277800000002,23.81,1,0.45,10.0,1,17.75,1027.58,4.72,0.0,1388613600,283,0.0,5.68,0.0
36,1.491189444,0.0,1.491189444,0.000827222,0.09826777800000001,0.009749444,0.000625,0.029875,0.0038138890000000004,0.004850556,0.002229444,0.625154444,0.007287778000000001,0.06507388900000001,0.003937778,0.00442,0.150041111,22.13,1,0.54,10.0,1,17.3,1027.85,3.55,0.0,1388617200,340,0.0,8.01,0.0
37,1.3887316669999998,0.0,1.3887316669999998,0.0021683329999999997,0.41298333299999995,0.020507222,3.1111e-05,0.029767777999999998,0.0035261109999999997,0.004913333,0.002092222,0.000257778,0.007146667,0.066479444,0.0033005559999999996,0.0042183329999999995,0.143243889,22.13,1,0.54,10.0,1,17.3,1027.85,3.55,0.0,1388617200,340,0.0,8.01,0.0
38,1.049127222,0.0,1.049127222,0.002006111,0.42421000000000003,0.005581111,7.777999999999999e-06,0.029675556000000002,0.003501111,0.004939444,0.002093889,0.000167778,0.007248333,0.06452055599999999,0.0035450000000000004,0.004371667,0.140927222,20.91,1,0.57,10.0,1,20.91,1028.12,2.07,0.19,1388620800,23,0.0,8.23,0.0
39,0.5468127779999999,0.0,0.5468127779999999,0.000743889,0.183504444,0.00557,3.8333e-05,0.03,0.003721667,0.008519444000000001,0.0021644439999999997,5.556e-06,0.007276667,0.06532388900000001,0.004167222,0.0047,0.14024777800000002,20.91,1,0.57,10.0,1,20.91,1028.12,2.07,0.19,1388620800,23,0.0,8.23,0.0
40,0.972147222,0.0,0.972147222,0.001198333,0.29196611100000003,0.019742778,6.555600000000001e-05,0.029786111,0.003586111,0.02165,0.006547221999999999,6.667000000000001e-06,0.007276111,0.06290166700000001,0.007675,0.082583333,0.139787222,20.77,1,0.61,10.0,1,20.77,1028.42,1.96,0.0,1388624400,345,0.0,9.36,0.0
41,0.564477778,0.0,0.564477778,0.000105556,0.009593889,0.057388889000000005,0.000152222,0.030678333,0.005337221999999999,0.004799444,0.026684443999999998,7.5556e-05,0.007209999999999999,0.06400555599999999,0.005427778,0.004670556,0.076882222,20.77,1,0.61,10.0,1,20.77,1028.42,1.96,0.0,1388624400,345,0.0,9.36,0.0
42,0.615748333,0.0,0.615748333,0.001038333,0.20215166699999998,0.005280556,0.000265,0.029871111000000002,0.003722778,0.004873333,0.070722222,3.1111e-05,0.007262778,0.063492778,0.0037122220000000003,0.004431111,0.133700556,20.49,1,0.66,8.71,1,20.49,1028.4,2.09,0.0,1388628000,327,0.0,10.84,0.0
43,0.845635556,0.0,0.845635556,0.002225,0.416532778,0.047319444,0.000143889,0.029966667000000002,0.003603333,0.00492,0.060501110999999996,8.7778e-05,0.007275556,0.064167778,0.00312,0.004051667,0.049406110999999996,20.49,1,0.66,8.71,1,20.49,1028.4,2.09,0.0,1388628000,327,0.0,10.84,0.0
44,0.32630111100000003,0.0,0.32630111100000003,1.8333e-05,0.023201667000000002,0.0053272219999999995,0.00016388900000000002,0.030056111,0.0038944440000000004,0.004887222,0.002316667,1.4444000000000001e-05,0.007218333,0.063411667,0.003963889,0.004462778,0.10611222199999999,20.41,1,0.7,7.63,1,20.41,1028.29,2.4,0.0,1388631600,14,0.0,12.32,0.0
45,0.5276777779999999,0.0,0.5276777779999999,0.0013477779999999998,0.300236667,0.005468889,6.1667e-05,0.022544444,0.0036361109999999996,0.004932222,0.002283333,0.000125556,0.007214444,0.064914444,0.0033777779999999997,0.0041894440000000005,0.033720556,20.41,1,0.7,7.63,1,20.41,1028.29,2.4,0.0,1388631600,14,0.0,12.32,0.0
46,0.53827,0.0,0.53827,0.001071111,0.263647222,0.0055011109999999995,1.2778e-05,0.0035655559999999997,0.003653333,0.004933889,0.002231667,7.3333e-05,0.007255556,0.06360611099999999,0.0034355559999999998,0.004199444,0.114122222,20.41,1,0.72,7.32,1,13.86,1028.08,4.66,0.0,1388635200,32,0.0,12.85,0.0
47,0.35729833299999997,0.0,0.35729833299999997,0.000567778,0.147903889,0.0054399999999999995,7.3333e-05,0.0036694440000000004,0.0038188890000000002,0.004987222,0.002223333,8.7778e-05,0.0072088890000000004,0.06539,0.0036583329999999997,0.004292778,0.031866111,20.41,1,0.72,7.32,1,13.86,1028.08,4.66,0.0,1388635200,32,0.0,12.85,0.0
48,0.40850111100000003,0.0,0.40850111100000003,0.000475,0.133571111,0.005453889,6.1111e-05,0.0036450000000000002,0.0037799999999999995,0.004930556,0.002258889,3.6667e-05,0.007236111,0.063642222,0.003751667,0.004412778,0.104922222,19.92,1,0.76,5.44,1,12.42,1027.47,5.43,0.0,1388638800,31,0.0,13.55,0.0
49,0.39016777799999997,0.0,0.39016777799999997,0.0007977780000000001,0.19751666699999998,0.005423333000000001,6.1667e-05,0.003655556,0.0037655559999999998,0.004995556,0.002228333,0.000111111,0.007208333000000001,0.064650556,0.0035377779999999997,0.004271111,0.023114443999999998,19.92,1,0.76,5.44,1,12.42,1027.47,5.43,0.0,1388638800,31,0.0,13.55,0.0
50,0.537461111,0.0,0.537461111,0.0010438889999999999,0.259631667,0.005516111,1.7777999999999998e-05,0.003612778,0.003703333,0.005013333,0.0021966670000000002,7.6667e-05,0.007275556,0.063971667,0.0035,0.004225,0.10797833300000001,18.73,7,0.86,2.36,6,13.0,1026.75,3.82,1.0,1388642400,36,0.0035,15.18,0.13
51,0.504517778,0.0,0.504517778,0.001348333,0.313955556,0.0055333330000000005,9.444e-06,0.0036450000000000002,0.003663333,0.005016667,0.002182778,0.00015,0.007224444,0.06421388900000001,0.003292222,0.004135,0.022302778,18.73,7,0.86,2.36,6,13.0,1026.75,3.82,1.0,1388642400,36,0.0035,15.18,0.13
52,0.32006666699999997,0.0,0.32006666699999997,8.6667e-05,0.050513889000000006,0.005413889,9.222200000000001e-05,0.0036944440000000003,0.003915,0.005,0.002228889,1e-05,0.007235556,0.06448888900000001,0.003952222,0.004530556,0.100535556,18.54,7,0.87,2.13,6,12.4,1026.57,4.09,0.0958974358974359,1388646000,32,0.0047,15.22,0.19
53,0.454116111,0.0,0.454116111,0.0011005560000000001,0.26161666699999997,0.005483333000000001,3.0556e-05,0.003645556,0.0037011109999999996,0.005005,0.0022222220000000003,0.000121111,0.007213889,0.06402722200000001,0.0035322220000000002,0.0042488890000000005,0.032962222,18.54,7,0.87,2.13,6,12.4,1026.57,4.09,0.0958974358974359,1388646000,32,0.0047,15.22,0.19
54,0.520153889,0.0,0.520153889,0.0011911110000000001,0.287573333,0.005520000000000001,7.777999999999999e-06,0.0036194440000000003,0.003683333,0.005028333,0.002217222,0.00011222200000000001,0.007243889,0.06339388900000001,0.003522778,0.004241111,0.08526611099999999,18.19,7,0.87,2.78,6,11.18,1026.35,4.73,0.0958974358974359,1388649600,24,0.0058,15.0,0.26
55,0.422768889,0.0,0.422768889,0.000931667,0.225277222,0.005484444000000001,4.6667e-05,0.003675,0.003751667,0.005027778,0.002221111,0.000108889,0.007210556,0.064375556,0.003667222,0.004452778,0.036996667000000004,18.19,7,0.87,2.78,6,11.18,1026.35,4.73,0.0958974358974359,1388649600,24,0.0058,15.0,0.26
56,0.385285,0.0,0.385285,0.000501667,0.141172778,0.0054399999999999995,6.4444e-05,0.0036705559999999997,0.0038127779999999997,0.004991667,0.002214444,5e-05,0.007218889,0.072143333,0.004033333,0.0047,0.088717222,17.72,7,0.87,3.11,6,9.59,1025.67,5.65,0.0958974358974359,1388653200,23,0.0057,14.55,0.26
57,0.46497944399999996,0.0,0.46497944399999996,0.001082778,0.26016888899999996,0.005481667,2.6666999999999997e-05,0.0036361109999999996,0.003693333,0.004994444000000001,0.002207778,0.000111111,0.0072022219999999994,0.06519277799999999,0.0038299999999999996,0.004598889,0.045609444000000006,17.72,7,0.87,3.11,6,9.59,1025.67,5.65,0.0958974358974359,1388653200,23,0.0057,14.55,0.26
58,0.5512699999999999,0.0,0.5512699999999999,0.0013477779999999998,0.31251,0.020943889,1.3333e-05,0.003572778,0.0036327779999999997,0.004952778,0.002212778,0.000117778,0.007307778000000001,0.06426166700000001,0.00375,0.004536667,0.075757778,17.29,7,0.86,3.31,6,8.99,1025.32,5.72,0.0958974358974359,1388656800,22,0.0066,13.77,0.31
59,0.37848111100000004,0.0,0.37848111100000004,0.000661667,0.16781500000000002,0.005431111,5.8889e-05,0.00365,0.003735,0.00492,0.002215,7.9444e-05,0.0072166669999999995,0.06505944400000001,0.004036110999999999,0.004663889,0.051297777999999995,17.29,7,0.86,3.31,6,8.99,1025.32,5.72,0.0958974358974359,1388656800,22,0.0066,13.77,0.31
60,0.508423889,0.0,0.508423889,0.001220556,0.289861111,0.005497778,5e-06,0.00358,0.0036305559999999996,0.004956111,0.0022122220000000002,0.00011166700000000001,0.0072544440000000005,0.064222778,0.0038094440000000004,0.004553333,0.070895556,16.72,7,0.85,2.39,6,6.19,1024.84,8.06,0.0958974358974359,1388660400,29,0.0039,13.03,0.15
61,0.758039444,0.0,0.758039444,0.001064444,0.27171666699999997,0.005626111,3.1667e-05,0.00665,0.003632222,0.004961667,0.002273889,7.777999999999999e-06,0.007323889,0.065375556,0.003911111,0.004616111,0.233173889,16.72,7,0.85,2.39,6,6.19,1024.84,8.06,0.0958974358974359,1388660400,29,0.0039,13.03,0.15
62,0.8192444440000001,0.0,0.8192444440000001,0.0013622220000000002,0.343533889,0.005792778,5.0556e-05,0.003927778,0.003553333,0.005007778,0.002391111,5.9999999999999995e-05,0.0073177780000000005,0.06658611099999999,0.003737222,0.18944333300000002,0.13299666699999999,16.27,7,0.83,3.85,6,5.26,1024.74,8.55,1.0,1388664000,29,0.003,11.92,0.1
63,0.5624388889999999,0.0,0.5624388889999999,0.0005894440000000001,0.171007778,0.005695556,1.6111e-05,0.003607778,0.003713333,0.00498,0.002382778,6.667000000000001e-06,0.007262222,0.068632222,0.004172222,0.08621000000000001,0.14896388900000002,16.27,7,0.83,3.85,6,5.26,1024.74,8.55,1.0,1388664000,29,0.003,11.92,0.1
64,0.535934444,0.0,0.535934444,0.000680556,0.154547778,0.060299444,6.667000000000001e-06,0.003596667,0.003855,0.004998333,0.002404444,2.7778e-05,0.0072022219999999994,0.071089444,0.00421,0.004715556,0.049365556,15.53,7,0.83,2.16,6,3.73,1024.57,9.39,0.0958974358974359,1388667600,34,0.0014,11.2,0.03
65,1.108491111,0.0,1.108491111,0.001710556,0.42759277799999995,0.03021,0.000128889,0.003442778,0.003452778,0.019521667,0.0027961109999999996,7.6667e-05,0.007261666999999999,0.071372778,0.0036049999999999997,0.283328889,0.098080556,15.53,7,0.83,2.16,6,3.73,1024.57,9.39,0.0958974358974359,1388667600,34,0.0014,11.2,0.03
66,0.7268144440000001,0.0,0.7268144440000001,0.001076667,0.281000556,0.005772222,1.8889e-05,0.00355,0.0035477779999999997,0.005200555999999999,0.002416667,2.3333000000000002e-05,0.007230556,0.068954444,0.003986667,0.110958333,0.14557777800000002,14.93,7,0.82,1.72,6,1.99,1024.28,10.89,0.0958974358974359,1388671200,29,0.0037,10.33,0.14
67,0.44455,0.0,0.44455,2.9999999999999997e-05,0.009773333,0.049188333,0.000107778,0.0036472220000000003,0.003843889,0.004825,0.018424443999999998,5.4443999999999996e-05,0.007167221999999999,0.07328277799999999,0.004713333,0.004917222,0.049364444,14.93,7,0.82,1.72,6,1.99,1024.28,10.89,0.0958974358974359,1388671200,29,0.0037,10.33,0.14
68,0.545646111,0.0,0.545646111,0.000217778,0.009650556,0.053173332999999996,0.00023333299999999998,0.003683333,0.003923889,0.004855,0.065453889,9.3333e-05,0.007197222,0.072379444,0.0040194440000000005,0.004592778,0.09210499999999999,14.85,7,0.81,2.03,6,2.05,1023.56,10.64,0.0958974358974359,1388674800,16,0.0017,10.08,0.04
69,0.5158744439999999,0.0,0.5158744439999999,0.000375556,0.04286111099999999,0.050781667,0.00022,0.003656667,0.0038561109999999997,0.00481,0.054969444000000006,3.8889e-05,0.007162221999999999,0.07316444400000001,0.010396667,0.004488333,0.047400555999999996,14.85,7,0.81,2.03,6,2.05,1023.56,10.64,0.0958974358974359,1388674800,16,0.0017,10.08,0.04
70,0.860357778,0.0,0.860357778,0.001676111,0.348375,0.048687222,0.00010666700000000001,0.0034950000000000003,0.003566111,0.004861667,0.040836111,7.3333e-05,0.007218333,0.09425833300000001,0.0037061109999999998,0.011173333,0.084577222,14.16,7,0.81,1.77,6,1.61,1022.04,10.02,0.0958974358974359,1388678400,24,0.0014,9.56,0.03
71,0.33899666700000003,0.0,0.33899666700000003,8.7778e-05,0.014432778,0.005468889,0.00018999999999999998,0.0036483329999999997,0.003813333,0.004810556,0.030639444,4.5556e-05,0.00716,0.103021111,0.004632778,0.0048122220000000005,0.11775999999999999,14.16,7,0.81,1.77,6,1.61,1022.04,10.02,0.0958974358974359,1388678400,24,0.0014,9.56,0.03
72,0.452706667,0.0,0.452706667,0.001119444,0.26077944399999997,0.005648333,7.2222e-05,0.0036094440000000003,0.003617778,0.014785556000000002,0.018312222,0.00013000000000000002,0.007164444,0.07426666700000001,0.004207778,0.004484444000000001,0.006994444,13.97,0,0.78,2.6,1,1.13,1020.18,10.37,0.0958974358974359,1388682000,27,0.0,8.5,0.0
73,0.276117222,0.0,0.276117222,0.000134444,0.009837778,0.0055688890000000005,8.6111e-05,0.003647778,0.0038094440000000004,0.0066549999999999995,0.0024811110000000003,4e-05,0.007176111,0.073947222,0.00446,0.004836111,0.113001111,13.97,0,0.78,2.6,1,1.13,1020.18,10.37,0.0958974358974359,1388682000,27,0.0,8.5,0.0
74,0.176932222,0.0,0.176932222,8.499999999999999e-05,0.009719444,0.005544444,0.000113889,0.0037022220000000002,0.0038288890000000003,0.004871111,0.0024100000000000002,3.3333e-05,0.0071116669999999995,0.073545,0.004528333,0.004843333,0.007021667,13.52,7,0.79,1.79,6,1.72,1018.67,8.77,1.0,1388685600,26,0.002,8.26,0.05
75,0.27053388899999997,0.0,0.27053388899999997,0.00015722200000000002,0.009769444,0.00558,9.2778e-05,0.003648889,0.0038294440000000004,0.004853889,0.002428889,3.6667e-05,0.007133889,0.07266,0.004237222,0.00461,0.108583333,13.52,7,0.79,1.79,6,1.72,1018.67,8.77,1.0,1388685600,26,0.002,8.26,0.05
76,0.198278333,0.0,0.198278333,6.1667e-05,0.009748333,0.022451667,0.00010666700000000001,0.0036761109999999997,0.003915556,0.004926667,0.002435556,2.9999999999999997e-05,0.007122778000000001,0.073713889,0.004448333,0.004791111,0.019544443999999998,13.19,0,0.79,2.53,1,-0.31,1017.92,11.09,0.0958974358974359,1388689200,29,0.0,7.99,0.0
77,0.22278277800000001,0.0,0.22278277800000001,0.000121111,0.009842222,0.005546667,0.000111111,0.003687222,0.003852778,0.004897222,0.002449444,5.556e-06,0.007132222,0.074848889,0.0047644440000000005,0.004952778,0.056129444,13.19,0,0.79,2.53,1,-0.31,1017.92,11.09,0.0958974358974359,1388689200,29,0.0,7.99,0.0
